time,place,status,tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,days_since_last
654112442960,"74 km W of Port-Vila, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",167.612,-17.732,10.0,1990-09-23 17:54:02.960000+00:00,41.0
654551087120,"62 km NW of Sola, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",167.079,-13.559,176.0,1990-09-28 19:44:47.120000+00:00,5.0
657811374530,"44 km NW of Port-Vila, Vanuatu",reviewed,0,432,earthquake,5.3," Vanuatu",167.984,-17.495,33.4,1990-11-05 13:22:54.530000+00:00,37.0
671528809020,"67 km SSW of Isangel, Vanuatu",reviewed,0,518,earthquake,5.8," Vanuatu",169.055,-20.116,32.2,1991-04-13 07:46:49.020000+00:00,158.0
682197303670,"31 km N of Sola, Vanuatu",reviewed,0,650,earthquake,6.5," Vanuatu",167.607,-13.593,13.8,1991-08-14 19:15:03.670000+00:00,123.0
697944553190,"99 km WSW of Luganville, Vanuatu",reviewed,0,711,earthquake,6.8," Vanuatu",166.318,-15.894,9.6,1992-02-13 01:29:13.190000+00:00,182.0
718831466290,"47 km NW of Isangel, Vanuatu",reviewed,0,842,earthquake,7.4," Vanuatu",168.948,-19.247,129.0,1992-10-11 19:24:26.290000+00:00,241.0
719188625910,"68 km NW of Port-Olry, Vanuatu",reviewed,0,711,earthquake,6.8," Vanuatu",166.711,-14.537,25.0,1992-10-15 22:37:05.910000+00:00,4.0
719252119780,"98 km S of Isangel, Vanuatu",reviewed,0,432,earthquake,5.3," Vanuatu",169.255,-20.43,40.0,1992-10-16 16:15:19.780000+00:00,0.0
719290310920,"45 km NE of Isangel, Vanuatu",reviewed,0,650,earthquake,6.5," Vanuatu",169.553,-19.226,11.8,1992-10-17 02:51:50.920000+00:00,0.0
727248966350,"47 km WSW of Isangel, Vanuatu",reviewed,0,416,earthquake,5.2," Vanuatu",168.875,-19.722,30.9,1993-01-17 05:36:06.350000+00:00,92.0
757151294200,"92 km SE of Isangel, Vanuatu",reviewed,0,754,earthquake,7.0," Vanuatu",169.789,-20.23,33.0,1993-12-29 07:48:14.200000+00:00,346.0
761001451120,"85 km N of Isangel, Vanuatu",reviewed,0,732,earthquake,6.9," Vanuatu",169.169,-18.773,205.7,1994-02-11 21:17:31.120000+00:00,44.0
761075903990,"112 km S of Isangel, Vanuatu",reviewed,0,754,earthquake,7.0," Vanuatu",169.361,-20.553,27.7,1994-02-12 17:58:23.990000+00:00,0.0
761381338040,"135 km WNW of Isangel, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",168.134,-18.991,13.3,1994-02-16 06:48:58.040000+00:00,3.0
768033456080,"76 km N of Port-Vila, Vanuatu",reviewed,0,591,earthquake,6.2," Vanuatu",168.265,-17.047,206.4,1994-05-04 06:37:36.080000+00:00,76.0
774066956020,"58 km S of Lakatoro, Vanuatu",reviewed,0,798,earthquake,7.2," Vanuatu",167.518,-16.62,33.0,1994-07-13 02:35:56.020000+00:00,69.0
775072540380,"97 km S of Lakatoro, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",167.574,-16.966,20.5,1994-07-24 17:55:40.380000+00:00,11.0
781029320790,"67 km W of Port-Vila, Vanuatu",reviewed,0,650,earthquake,6.5," Vanuatu",167.682,-17.745,16.6,1994-10-01 16:35:20.790000+00:00,68.0
781092872380,"33 km NW of Port-Vila, Vanuatu",reviewed,0,449,earthquake,5.4," Vanuatu",168.053,-17.563,10.0,1994-10-02 10:14:32.380000+00:00,0.0
799714084460,"102 km SSE of Port-Vila, Vanuatu",reviewed,0,536,earthquake,5.9," Vanuatu",168.779,-18.553,116.7,1995-05-05 22:48:04.460000+00:00,215.0
801605734470,"37 km WSW of Isangel, Vanuatu",reviewed,0,449,earthquake,5.4," Vanuatu",168.967,-19.707,74.6,1995-05-27 20:15:34.470000+00:00,21.0
821555345410,"150 km W of Isangel, Vanuatu",reviewed,0,234,earthquake,3.9," Vanuatu",167.868,-19.31,33.0,1996-01-13 17:49:05.410000+00:00,230.0
827074136710,"44 km NNE of Port-Olry, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",167.297,-14.705,164.4,1996-03-17 14:48:56.710000+00:00,63.0
834368686970,"63 km NW of Sola, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",167.13,-13.481,200.1,1996-06-10 01:04:46.970000+00:00,84.0
839727076780,"107 km WNW of Sola, Vanuatu",reviewed,0,572,earthquake,6.1," Vanuatu",166.692,-13.396,99.8,1996-08-11 01:31:16.780000+00:00,62.0
854579960890,"166 km NW of Sola, Vanuatu",reviewed,0,591,earthquake,6.2," Vanuatu",166.376,-12.904,33.0,1997-01-29 23:19:20.890000+00:00,171.0
861624146430,"171 km NNW of Sola, Vanuatu",reviewed,0,912,earthquake,7.7," Vanuatu",166.676,-12.584,33.0,1997-04-21 12:02:26.430000+00:00,81.0
864223826280,"99 km S of Isangel, Vanuatu",reviewed,0,711,earthquake,6.8," Vanuatu",169.287,-20.438,57.0,1997-05-21 14:10:26.280000+00:00,30.0
876324515810,"71 km N of Port-Olry, Vanuatu",reviewed,0,340,earthquake,4.7," Vanuatu",167.152,-14.404,150.0,1997-10-08 15:28:35.810000+00:00,140.0
879620364300,"34 km ESE of Port-Olry, Vanuatu",reviewed,0,754,earthquake,7.0," Vanuatu",167.375,-15.145,123.1,1997-11-15 18:59:24.300000+00:00,38.0
906302417330,"53 km W of Sola, Vanuatu",reviewed,0,432,earthquake,5.3," Vanuatu",167.063,-13.956,118.3,1998-09-20 14:40:17.330000+00:00,308.0
906379779660,"88 km WNW of Sola, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",166.791,-13.573,33.0,1998-09-21 12:09:39.660000+00:00,0.0
918337679470,"146 km NW of Sola, Vanuatu",reviewed,0,820,earthquake,7.3," Vanuatu",166.697,-12.853,90.1,1999-02-06 21:47:59.470000+00:00,138.0
919026744580,"89 km NE of Norsup, Vanuatu",reviewed,0,554,earthquake,6.0," Vanuatu",167.996,-15.507,10.0,1999-02-14 21:12:24.580000+00:00,7.0
927628843900,"57 km SSW of Sola, Vanuatu",reviewed,0,211,earthquake,3.7," Vanuatu",167.344,-14.351,185.7,1999-05-25 10:40:43.900000+00:00,99.0
930750501360,"162 km W of Isangel, Vanuatu",reviewed,0,369,earthquake,4.9," Vanuatu",167.744,-19.415,33.0,1999-06-30 13:48:21.360000+00:00,36.0
934922435470,"98 km NNW of Isangel, Vanuatu",reviewed,0,340,earthquake,4.7," Vanuatu",168.941,-18.708,155.0,1999-08-17 20:40:35.470000+00:00,48.0
935564782030,"63 km NNE of Isangel, Vanuatu",reviewed,0,500,earthquake,5.7," Vanuatu",169.612,-19.059,263.4,1999-08-25 07:06:22.030000+00:00,7.0
937698690480,"20 km SSW of Isangel, Vanuatu",reviewed,0,536,earthquake,5.9," Vanuatu",169.205,-19.713,102.8,1999-09-18 23:51:30.480000+00:00,24.0
943622475570,"92 km ESE of Lakatoro, Vanuatu",reviewed,0,865,earthquake,7.5," Vanuatu",168.214,-16.423,33.0,1999-11-26 13:21:15.570000+00:00,68.0
951864298030,"87 km ESE of Port-Vila, Vanuatu",reviewed,0,554,earthquake,6.0," Vanuatu",169.014,-18.158,33.0,2000-02-29 22:44:58.030000+00:00,95.0
970678724310,"29 km WNW of Luganville, Vanuatu",reviewed,0,754,earthquake,7.0," Vanuatu",166.91,-15.421,23.0,2000-10-04 16:58:44.310000+00:00,217.0
974209079890,"35 km ENE of Port-Olry, Vanuatu",reviewed,0,400,earthquake,5.1," Vanuatu",167.385,-14.931,100.0,2000-11-14 13:37:59.890000+00:00,40.0
1001731207380,"86 km S of Port-Vila, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",168.159,-18.503,33.0,2001-09-29 02:40:07.380000+00:00,318.0
1009450491790,"48 km NNE of Port-Olry, Vanuatu",reviewed,0,591,earthquake,6.2," Vanuatu",167.262,-14.647,153.2,2001-12-27 10:54:51.790000+00:00,89.0
1009992168760,"50 km WNW of Port-Vila, Vanuatu",reviewed,0,798,earthquake,7.2," Vanuatu",167.856,-17.6,21.0,2002-01-02 17:22:48.760000+00:00,6.0
1010053056300,"33 km WNW of Port-Vila, Vanuatu",reviewed,0,670,earthquake,6.6," Vanuatu",168.004,-17.664,10.0,2002-01-03 10:17:36.300000+00:00,0.0
1010642163460,"46 km WNW of Port-Vila, Vanuatu",reviewed,0,500,earthquake,5.7," Vanuatu",167.913,-17.57,10.0,2002-01-10 05:56:03.460000+00:00,6.0
1010797262030,"46 km WSW of Port-Vila, Vanuatu",reviewed,0,369,earthquake,4.9," Vanuatu",167.924,-17.925,10.0,2002-01-12 01:01:02.030000+00:00,1.0
1010939610420,"39 km NW of Port-Vila, Vanuatu",reviewed,0,449,earthquake,5.4," Vanuatu",168.031,-17.506,10.0,2002-01-13 16:33:30.420000+00:00,1.0
1020784566910,"85 km NW of Isangel, Vanuatu",reviewed,0,536,earthquake,5.9," Vanuatu",168.665,-19.033,33.0,2002-05-07 15:16:06.910000+00:00,113.0
1022769700350,"54 km NW of Isangel, Vanuatu",reviewed,0,482,earthquake,5.6," Vanuatu",168.995,-19.136,157.5,2002-05-30 14:41:40.350000+00:00,22.0
1024349182920,"190 km NW of Sola, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",166.383,-12.592,33.0,2002-06-17 21:26:22.920000+00:00,18.0
1024573370450,"35 km NW of Isangel, Vanuatu",reviewed,0,354,earthquake,4.8," Vanuatu",169.027,-19.327,200.0,2002-06-20 11:42:50.450000+00:00,2.0
1038476027170,"74 km SSE of Sola, Vanuatu",reviewed,0,432,earthquake,5.3," Vanuatu",167.883,-14.467,33.0,2002-11-28 09:33:47.170000+00:00,160.0
1050980328260,"143 km S of Isangel, Vanuatu",reviewed,0,416,earthquake,5.2," Vanuatu",169.168,-20.836,33.0,2003-04-22 02:58:48.260000+00:00,144.0
1051551499960,"50 km SW of Port-Vila, Vanuatu",reviewed,0,400,earthquake,5.1," Vanuatu",167.961,-18.04,33.0,2003-04-28 17:38:19.960000+00:00,6.0
1054857534730,"133 km W of Port-Vila, Vanuatu",reviewed,0,326,earthquake,4.6," Vanuatu",167.077,-17.525,33.0,2003-06-05 23:58:54.730000+00:00,38.0
1060821733830,"70 km NNE of Isangel, Vanuatu",reviewed,0,246,earthquake,4.0," Vanuatu",169.513,-18.943,298.8,2003-08-14 00:42:13.830000+00:00,69.0
1068115084290,"51 km NW of Isangel, Vanuatu",reviewed,0,670,earthquake,6.6," Vanuatu",168.892,-19.262,113.7,2003-11-06 10:38:04.290000+00:00,84.0
1082059615300,"41 km ENE of Isangel, Vanuatu",reviewed,0,611,earthquake,6.3," Vanuatu",169.631,-19.374,10.0,2004-04-15 20:06:55.300000+00:00,161.0
1089333332440,"54 km WNW of Sola, Vanuatu",reviewed,0,340,earthquake,4.7," Vanuatu",167.119,-13.63,191.6,2004-07-09 00:35:32.440000+00:00,84.0
1107874101970,"52 km SW of Sola, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",167.259,-14.252,206.3,2005-02-08 14:48:21.970000+00:00,214.0
1125616316070,"64 km WSW of Port-Vila, Vanuatu",reviewed,0,369,earthquake,4.9," Vanuatu",167.716,-17.858,28.5,2005-09-01 23:11:56.070000+00:00,205.0
1154989135090,"51 km NE of Norsup, Vanuatu",reviewed,0,713,earthquake,6.8," Vanuatu",167.789,-15.798,150.0,2006-08-07 22:18:55.090000+00:00,339.0
1159590699400,"54 km SSW of Sola, Vanuatu",reviewed,0,416,earthquake,5.2," Vanuatu",167.329,-14.315,204.7,2006-09-30 04:31:39.400000+00:00,53.0
1161168332930,"20 km E of Port-Olry, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",167.266,-15.053,115.0,2006-10-18 10:45:32.930000+00:00,18.0
1174783201610,"119 km S of Isangel, Vanuatu",reviewed,0,779,earthquake,7.1," Vanuatu",169.357,-20.617,34.0,2007-03-25 00:40:01.610000+00:00,157.0
1174784899050,"134 km S of Isangel, Vanuatu",reviewed,0,732,earthquake,6.9," Vanuatu",169.354,-20.754,35.0,2007-03-25 01:08:19.050000+00:00,0.0
1177176031930,"76 km W of Sola, Vanuatu",reviewed,0,572,earthquake,6.1," Vanuatu",166.843,-13.838,40.7,2007-04-21 17:20:31.930000+00:00,27.0
1185988131400,"56 km E of Luganville, Vanuatu",reviewed,0,803,earthquake,7.2," Vanuatu",167.68,-15.595,120.0,2007-08-01 17:08:51.400000+00:00,101.0
1186306119830,"73 km NW of Isangel, Vanuatu",reviewed,0,554,earthquake,6.0," Vanuatu",168.718,-19.148,40.0,2007-08-05 09:28:39.830000+00:00,3.0
1207739597690,"82 km SSW of Isangel, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",168.861,-20.175,16.0,2008-04-09 11:13:17.690000+00:00,248.0
1207745172720,"71 km SW of Isangel, Vanuatu",reviewed,0,820,earthquake,7.3," Vanuatu",168.892,-20.071,33.0,2008-04-09 12:46:12.720000+00:00,0.0
1207752470510,"66 km SW of Isangel, Vanuatu",reviewed,0,611,earthquake,6.3," Vanuatu",168.874,-19.997,35.0,2008-04-09 14:47:50.510000+00:00,0.0
1207936616790,"110 km SSW of Isangel, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",168.73,-20.389,23.9,2008-04-11 17:56:56.790000+00:00,2.0
1208472738110,"72 km NW of Sola, Vanuatu",reviewed,0,432,earthquake,5.3," Vanuatu",167.095,-13.401,212.5,2008-04-17 22:52:18.110000+00:00,6.0
1208584722250,"95 km SSW of Isangel, Vanuatu",reviewed,0,611,earthquake,6.3," Vanuatu",168.796,-20.273,14.0,2008-04-19 05:58:42.250000+00:00,1.0
1209407614200,"56 km SW of Isangel, Vanuatu",reviewed,0,630,earthquake,6.4," Vanuatu",168.953,-19.941,32.0,2008-04-28 18:33:34.200000+00:00,9.0
1213076980870,"58 km SW of Port-Vila, Vanuatu",reviewed,0,482,earthquake,5.6," Vanuatu",167.886,-18.068,35.0,2008-06-10 05:49:40.870000+00:00,42.0
1220842995930,"50 km SSW of Isangel, Vanuatu",reviewed,0,591,earthquake,6.2," Vanuatu",169.108,-19.964,36.0,2008-09-08 03:03:15.930000+00:00,89.0
1220899926970,"75 km WNW of Sola, Vanuatu",reviewed,0,732,earthquake,6.9," Vanuatu",166.967,-13.501,110.0,2008-09-08 18:52:06.970000+00:00,0.0
1226786310160,"95 km WNW of Isangel, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",168.502,-19.093,57.5,2008-11-15 21:58:30.160000+00:00,68.0
1243909023510,"38 km W of Port-Vila, Vanuatu",reviewed,0,622,earthquake,6.3," Vanuatu",167.949,-17.757,15.0,2009-06-02 02:17:03.510000+00:00,198.0
1244135403670,"58 km W of Port-Vila, Vanuatu",reviewed,0,485,earthquake,5.6," Vanuatu",167.762,-17.735,5.6,2009-06-04 17:10:03.670000+00:00,2.0
1254952994470,"148 km NW of Sola, Vanuatu",reviewed,0,916,earthquake,7.7," Vanuatu",166.51,-13.006,45.0,2009-10-07 22:03:14.470000+00:00,125.0
1254953931240,"196 km NW of Sola, Vanuatu",reviewed,0,936,earthquake,7.8," Vanuatu",166.382,-12.517,35.0,2009-10-07 22:18:51.240000+00:00,0.0
1254957228160,"143 km NW of Sola, Vanuatu",reviewed,0,842,earthquake,7.4," Vanuatu",166.497,-13.093,31.1,2009-10-07 23:13:48.160000+00:00,0.0
1254990527970,"188 km WNW of Sola, Vanuatu",reviewed,0,711,earthquake,6.8," Vanuatu",165.91,-13.298,35.0,2009-10-08 08:28:47.970000+00:00,0.0
1255044755220,"194 km WNW of Sola, Vanuatu",reviewed,0,400,earthquake,5.1," Vanuatu",165.985,-13.014,35.0,2009-10-08 23:32:35.220000+00:00,0.0
1255185125350,"108 km WSW of Sola, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",166.583,-14.128,35.0,2009-10-10 14:32:05.350000+00:00,1.0
1267711347550,"48 km NW of Sola, Vanuatu",reviewed,0,650,earthquake,6.5," Vanuatu",167.227,-13.571,176.0,2010-03-04 14:02:27.550000+00:00,144.0
1274980486570,"100 km WNW of Sola, Vanuatu",reviewed,0,804,earthquake,7.2," Vanuatu",166.643,-13.698,31.0,2010-05-27 17:14:46.570000+00:00,84.0
1279775036440,"115 km ENE of Luganville, Vanuatu",reviewed,0,572,earthquake,6.1," Vanuatu",168.162,-15.132,6.0,2010-07-22 05:03:56.440000+00:00,55.0
1281417824980,"33 km NW of Port-Vila, Vanuatu",reviewed,0,850,earthquake,7.3," Vanuatu",168.069,-17.541,25.0,2010-08-10 05:23:44.980000+00:00,19.0
1281541047060,"35 km W of Port-Vila, Vanuatu",reviewed,0,312,earthquake,4.5," Vanuatu",167.981,-17.717,35.0,2010-08-11 15:37:27.060000+00:00,1.0
1281581761250,"56 km WSW of Port-Vila, Vanuatu",reviewed,0,400,earthquake,5.1," Vanuatu",167.83,-17.956,35.0,2010-08-12 02:56:01.250000+00:00,0.0
1283945851890,"137 km SSE of Isangel, Vanuatu",reviewed,0,611,earthquake,6.3," Vanuatu",169.818,-20.671,10.0,2010-09-08 11:37:31.890000+00:00,27.0
1293295655280,"136 km W of Isangel, Vanuatu",reviewed,0,416,earthquake,5.2," Vanuatu",167.987,-19.636,10.0,2010-12-25 16:47:35.280000+00:00,108.0
1294567423990,"110 km WNW of Isangel, Vanuatu",reviewed,0,655,earthquake,6.5," Vanuatu",168.312,-19.155,22.0,2011-01-09 10:03:43.990000+00:00,14.0
1313859302810,"71 km SSW of Port-Vila, Vanuatu",reviewed,0,813,earthquake,7.2," Vanuatu",168.143,-18.365,32.0,2011-08-20 16:55:02.810000+00:00,223.0
1313864363550,"64 km S of Port-Vila, Vanuatu",reviewed,0,787,earthquake,7.1," Vanuatu",168.218,-18.311,28.0,2011-08-20 18:19:23.550000+00:00,0.0
1313993093880,"116 km WNW of Port-Vila, Vanuatu",reviewed,0,500,earthquake,5.7," Vanuatu",167.268,-17.428,10.0,2011-08-22 06:04:53.880000+00:00,1.0
1315012013780,"146 km NW of Sola, Vanuatu",reviewed,0,518,earthquake,5.8," Vanuatu",166.79,-12.781,85.0,2011-09-03 01:06:53.780000+00:00,11.0
1315090540920,"133 km SSE of Isangel, Vanuatu",reviewed,0,761,earthquake,7.0," Vanuatu",169.716,-20.671,185.1,2011-09-03 22:55:40.920000+00:00,0.0
1328189680650,"125 km W of Port-Vila, Vanuatu",reviewed,0,793,earthquake,7.1," Vanuatu",167.133,-17.827,23.0,2012-02-02 13:34:40.650000+00:00,151.0
1331276990950,"57 km NE of Isangel, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",169.613,-19.125,16.0,2012-03-09 07:09:50.950000+00:00,35.0
1346850550060,"191 km NW of Sola, Vanuatu",reviewed,0,554,earthquake,6.0," Vanuatu",166.513,-12.476,27.0,2012-09-05 13:09:10.060000+00:00,180.0
1354409662690,"99 km SSE of Lakatoro, Vanuatu",reviewed,0,575,earthquake,6.1," Vanuatu",167.645,-16.975,32.0,2012-12-02 00:54:22.690000+00:00,87.0
1356128888570,"59 km SSW of Sola, Vanuatu",reviewed,0,691,earthquake,6.7," Vanuatu",167.286,-14.344,200.7,2012-12-21 22:28:08.570000+00:00,19.0
1370594816540,"70 km ENE of Norsup, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",167.976,-15.761,193.0,2013-06-07 08:46:56.540000+00:00,167.0
1384955127290,"57 km NE of Isangel, Vanuatu",reviewed,0,340,earthquake,4.7," Vanuatu",169.5891,-19.1079,272.97,2013-11-20 13:45:27.290000+00:00,166.0
1391762413550,"32 km E of Port-Olry, Vanuatu",reviewed,1,650,earthquake,6.5," Vanuatu",167.3721,-15.0691,122.0,2014-02-07 08:40:13.550000+00:00,78.0
1398926195550,"239 km SSE of Isangel, Vanuatu",reviewed,1,670,earthquake,6.6," Vanuatu",170.3546,-21.4542,106.0,2014-05-01 06:36:35.550000+00:00,82.0
1401063938360,"103 km SSE of Isangel, Vanuatu",reviewed,0,312,earthquake,4.5," Vanuatu",169.7949,-20.3424,36.79,2014-05-26 00:25:38.360000+00:00,24.0
1403173075520,"85 km WNW of Sola, Vanuatu",reviewed,0,591,earthquake,6.2," Vanuatu",166.8278,-13.5585,36.0,2014-06-19 10:17:55.520000+00:00,24.0
1421984847050,"81 km NNE of Port-Vila, Vanuatu",reviewed,1,711,earthquake,6.8," Vanuatu",168.52,-17.0309,219.96,2015-01-23 03:47:27.050000+00:00,217.0
1437722869170,"146 km NNW of Sola, Vanuatu",reviewed,0,271,earthquake,4.2," Vanuatu",166.9884,-12.6683,212.16,2015-07-24 07:27:49.170000+00:00,182.0
1442480516890,"54 km E of Lakatoro, Vanuatu",reviewed,0,340,earthquake,4.7," Vanuatu",167.9142,-16.0174,10.0,2015-09-17 09:01:56.890000+00:00,55.0
1445377922560,"31 km NE of Port-Olry, Vanuatu",reviewed,1,780,earthquake,7.1," Vanuatu",167.3028,-14.8595,135.0,2015-10-20 21:52:02.560000+00:00,33.0
1459671832320,"82 km NNW of Port-Olry, Vanuatu",reviewed,1,734,earthquake,6.9," Vanuatu",166.8551,-14.3235,26.0,2016-04-03 08:23:52.320000+00:00,165.0
1459925693390,"96 km WSW of Sola, Vanuatu",reviewed,0,518,earthquake,5.8," Vanuatu",166.7012,-14.1516,35.0,2016-04-06 06:54:53.390000+00:00,2.0
1459925928210,"102 km WSW of Sola, Vanuatu",reviewed,1,691,earthquake,6.7," Vanuatu",166.6245,-14.0683,24.0,2016-04-06 06:58:48.210000+00:00,0.0
1459999973500,"104 km W of Sola, Vanuatu",reviewed,1,692,earthquake,6.7," Vanuatu",166.5943,-13.9805,27.59,2016-04-07 03:32:53.500000+00:00,0.0
1460670627680,"89 km NW of Port-Olry, Vanuatu",reviewed,1,631,earthquake,6.4," Vanuatu",166.4334,-14.5284,16.0,2016-04-14 21:50:27.680000+00:00,7.0
1461872004070,"3 km NW of Norsup, Vanuatu",reviewed,1,755,earthquake,7.0," Vanuatu",167.3786,-16.0429,24.0,2016-04-28 19:33:24.070000+00:00,13.0
1465724953450,"160 km NE of Isangel, Vanuatu",reviewed,0,298,earthquake,4.4," Vanuatu",170.1713,-18.3681,212.78,2016-06-12 09:49:13.450000+00:00,44.0
1466329643600,"84 km SSW of Isangel, Vanuatu",reviewed,1,611,earthquake,6.3," Vanuatu",169.0737,-20.2793,13.0,2016-06-19 09:47:23.600000+00:00,6.0
1466394655240,"91 km SW of Isangel, Vanuatu",reviewed,0,554,earthquake,6.0," Vanuatu",168.7595,-20.2072,15.0,2016-06-20 03:50:55.240000+00:00,0.0
1468102016990,"54 km S of Port-Vila, Vanuatu",reviewed,0,354,earthquake,4.8," Vanuatu",168.3118,-18.2272,34.93,2016-07-09 22:06:56.990000+00:00,19.0
1468604776900,"60 km N of Isangel, Vanuatu",reviewed,0,326,earthquake,4.6," Vanuatu",169.1975,-19.0049,226.26,2016-07-15 17:46:16.900000+00:00,5.0
1468802106580,"101 km SSE of Isangel, Vanuatu",reviewed,0,354,earthquake,4.8," Vanuatu",169.7502,-20.3423,115.65,2016-07-18 00:35:06.580000+00:00,2.0
1469027596520,"71 km NNW of Isangel, Vanuatu",reviewed,0,573,earthquake,6.1," Vanuatu",169.0547,-18.9285,167.0,2016-07-20 15:13:16.520000+00:00,2.0
1494337930940,"59 km NNE of Port-Olry, Vanuatu",reviewed,1,713,earthquake,6.8," Vanuatu",167.3767,-14.5884,169.0,2017-05-09 13:52:10.940000+00:00,292.0
1505427661920,"275 km E of Sola, Vanuatu",reviewed,0,416,earthquake,5.2," Vanuatu",170.1022,-13.8345,10.0,2017-09-14 22:21:01.920000+00:00,128.0
1505938189610,"85 km NNW of Isangel, Vanuatu",reviewed,1,633,earthquake,6.4," Vanuatu",169.0946,-18.7854,197.0,2017-09-20 20:09:49.610000+00:00,5.0
1534890746470,"78 km E of Lakatoro, Vanuatu",reviewed,1,652,earthquake,6.5," Vanuatu",168.1428,-16.0315,9.0,2018-08-21 22:32:26.470000+00:00,335.0
1547575594300,"94 km NW of Sola, Vanuatu",reviewed,1,671,earthquake,6.6," Vanuatu",166.8752,-13.336,35.0,2019-01-15 18:06:34.300000+00:00,146.0
1551730032290,"107 km N of Isangel, Vanuatu",reviewed,0,298,earthquake,4.4," Vanuatu",169.2752,-18.5683,221.48,2019-03-04 20:07:12.290000+00:00,48.0
1557978231006,"42 km NE of Luganville, Vanuatu",reviewed,0,298,earthquake,4.4," Vanuatu",167.4583,-15.2628,103.67,2019-05-16 03:43:51.006000+00:00,72.0
1558735759402,"132 km SSE of Isangel, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",169.8094,-20.6288,130.99,2019-05-24 22:09:19.402000+00:00,8.0
1560986099879,"194 km NW of Sola, Vanuatu",reviewed,0,500,earthquake,5.7," Vanuatu",166.2638,-12.6558,10.0,2019-06-19 23:14:59.879000+00:00,26.0
1567783676203,"75 km SSW of Isangel, Vanuatu",reviewed,0,536,earthquake,5.9," Vanuatu",169.0534,-20.184,27.0,2019-09-06 15:27:56.203000+00:00,78.0
1573573868212,"67 km E of Port-Olry, Vanuatu",reviewed,0,385,earthquake,5.0," Vanuatu",167.6908,-15.1343,121.74,2019-11-12 15:51:08.212000+00:00,67.0
1576299454937,"56 km SSE of Sola, Vanuatu",reviewed,0,555,earthquake,6.0," Vanuatu",167.7089,-14.3628,7.51,2019-12-14 04:57:34.937000+00:00,31.0
